

Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
09/23/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.318,157.45,,,,-50,4235.85,09/24/2024
09/20/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.273,157.05,,,,-200,4285.85,09/23/2024
09/16/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.323,155.01,,,,-50,4483.49,09/17/2024
09/09/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.333,150.28,,,,-50,4533.49,09/10/2024
09/04/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.33,151.73,,,,-50,3583.49,09/05/2024
09/03/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.329,151.99,,,,-50,3633.49,09/04/2024
08/26/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.323,154.57,,,,-50,3671.49,08/27/2024
08/20/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.302,153.56,,,,-200,3721.49,08/21/2024
08/19/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.325,154.01,,,,-50,3921.49,08/20/2024
08/12/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.341,146.62,,,,-50,3971.49,08/13/2024
08/05/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.351,142.43,,,,-50,4021.49,08/06/2024
08/05/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.351,142.43,,,,-50,4071.49,08/06/2024
07/29/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.332,150.59,,,,-50,3112.01,07/30/2024
07/22/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.307,152.97,,,,-200,3162.01,07/23/2024
07/22/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.327,152.97,,,,-50,3362.01,07/23/2024
07/15/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.324,154.46,,,,-50,2298.01,07/16/2024
07/10/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,15,58.89,,,,-883.35,833.11,07/11/2024
07/08/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.329,152.11,,,,-50,1716.46,07/09/2024
07/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,45,59.38,,,,-2672.1,1766.46,07/08/2024
07/05/2024,"YOU BOUGHT NIKE INC CLASS B COM NPV (NKE) (Cash)",NKE,"NIKE INC CLASS B COM NPV",Cash,12,75.34,,,,-904.08,4438.56,07/08/2024
07/05/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.329,151.91,,,,-50,5342.64,07/08/2024
07/03/2024,"YOU SOLD SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,-72,9.12,,0.02,,656.94,5392.64,07/05/2024
07/03/2024,"YOU SOLD SKYWORKS SOLUTIONS INC (SWKS) (Cash)",SWKS,"SKYWORKS SOLUTIONS INC",Cash,-9,104.5,,0.03,,940.47,4735.70,07/05/2024
06/20/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.338,149.46,,,,-200,2740.78,06/21/2024
06/04/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.345,144.97,,,,-50,1433.77,06/05/2024
05/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,4,177.06,,,,-708.24,1480.87,05/28/2024
05/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,2,177.06,,,,-354.12,2189.11,05/28/2024
05/23/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,-15,41.53,,0.02,,622.93,2543.23,05/28/2024
05/23/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,10,62.12,,,,-621.21,1920.30,05/28/2024
05/23/2024,"YOU SOLD WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,-7,165.27,,0.04,,1156.83,2541.51,05/28/2024
05/20/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.369,146.1,,,,-200,1384.92,05/21/2024
05/06/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.351,142.58,,,,-50,84.92,05/07/2024
04/16/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,5,156.97,,,,-784.85,133.12,04/18/2024
04/16/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,1,156.95,,,,-156.95,917.97,04/18/2024
04/16/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,-24,32.73,,0.01,,785.47,1074.92,04/18/2024
04/15/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,4,166.24,,,,-664.96,289.45,04/17/2024
04/04/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.352,141.89,,,,-50,954.41,04/05/2024
03/20/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.39,143.89,,,,-200,959.73,03/21/2024
03/05/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,3,181.26,,,,-543.78,1155.08,03/07/2024
03/05/2024,"YOU SOLD REVOLVE GROUP INC CL A (RVLV) (Cash)",RVLV,"REVOLVE GROUP INC CL A",Cash,-14,21.74,,,,304.36,1698.86,03/07/2024
03/04/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.354,141.44,,,,-50,1394.50,03/05/2024
02/23/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,8,58.86,,,,-470.88,1440.48,02/27/2024
02/20/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.459,137.05,,,,-200,1911.36,02/21/2024
02/09/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,2,58.49,,,,-116.97,111.36,02/13/2024
02/05/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,2,175.68,,,,-351.35,228.33,02/07/2024
02/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,3,61.34,,,,-184.02,579.68,02/07/2024
02/05/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.369,135.54,,,,-50,763.70,02/06/2024
01/30/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,-8,39.23,,,,313.84,806.37,02/01/2024
01/25/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,5,181.57,,,,-907.83,492.53,01/29/2024
01/25/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,2,181.85,,,,-363.7,1400.36,01/29/2024
01/25/2024,"YOU SOLD PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,-18,36.99,,0.01,,665.86,1764.06,01/29/2024
01/24/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,3,209.29,,,,-627.87,1098.20,01/26/2024
01/24/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,1,209.47,,,,-209.47,1726.07,01/26/2024
01/24/2024,"YOU SOLD ARK ETF TRUST INNOVATION ETF (ARKK) (Cash)",ARKK,"ARK ETF TRUST INNOVATION ETF",Cash,-14,46.65,,0.01,,653.09,1935.54,01/26/2024
01/23/2024,"YOU BOUGHT TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Cash,4,211.33,,,,-845.32,1282.45,01/25/2024
01/22/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,1.497,133.57,,,,-200,2127.77,01/23/2024
01/12/2024,"YOU BOUGHT SPDR PORTFOLIO S&P 600 SMALL CAP ETF (SPSM) (Cash)",SPSM,"SPDR PORTFOLIO S&P 600 SMALL CAP ETF",Cash,5,41.15,,,,-205.75,2321.85,01/17/2024
01/12/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,7,61.8,,,,-432.6,2527.60,01/17/2024
01/12/2024,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,50,6.25,,,,-312.5,2960.20,01/17/2024
01/05/2024,"YOU BOUGHT SPDR PORTFOLIO S&P 600 SMALL CAP ETF (SPSM) (Cash)",SPSM,"SPDR PORTFOLIO S&P 600 SMALL CAP ETF",Cash,30,40.68,,,,-1220.4,1272.70,01/09/2024
01/05/2024,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,8,59.35,,,,-474.76,2493.10,01/09/2024
01/05/2024,"YOU BOUGHT ALIBABA GROUP HOLDING LTD SPON ADS E... (BABA) (Cash)",BABA,"ALIBABA GROUP HOLDING LTD SPON ADS EACH",Cash,4,73.1,,,,-292.38,2967.86,01/09/2024
01/04/2024,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.387,129.19,,,,-50,3260.24,01/05/2024
12/04/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.393,127.24,,,,-50,1267.02,12/05/2023
11/06/2023,"YOU SOLD PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,-32,31.1,,0.01,,995.19,1313.51,11/08/2023
11/06/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.415,120.54,,,,-50,318.32,11/07/2023
10/25/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,2,51.5,,,,-103,59.14,10/27/2023
10/04/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.424,117.93,,,,-50,162.14,10/05/2023
09/25/2023,"YOU BOUGHT TEXAS ROADHOUSE INC (TXRH) (Cash)",TXRH,"TEXAS ROADHOUSE INC",Cash,31,95.17,,,,-2950.13,211.99,09/27/2023
09/25/2023,"YOU SOLD DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,-115,27.23,,0.03,,3131.58,3162.12,09/27/2023
08/10/2023,"YOU SOLD VIRGIN GALACTIC HOLDINGS INC COM 1 F... (92766K106) (Cash)",92766K106,"VIRGIN GALACTIC HOLDINGS INC COM 1 FOR ",Cash,-5,3.41,,,,17.05,21.70,08/14/2023
08/03/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,3,64.76,,,,-194.28,4.65,08/07/2023
07/11/2023,"YOU BOUGHT REVOLVE GROUP INC CL A (RVLV) (Cash)",RVLV,"REVOLVE GROUP INC CL A",Cash,60,17.65,,,,-1059,7.24,07/13/2023
07/11/2023,"YOU BOUGHT REVOLVE GROUP INC CL A (RVLV) (Cash)",RVLV,"REVOLVE GROUP INC CL A",Cash,4,18.65,,,,-74.58,1066.24,07/13/2023
07/11/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,8,70.47,,,,-563.75,1140.82,07/13/2023
07/11/2023,"YOU SOLD ACTIVISION BLIZZARD INC COM *CASH ME... (00507V109) (Cash)",00507V109,"ACTIVISION BLIZZARD INC COM *CASH MERGE",Cash,-6,91.61,,0.01,,549.65,1704.57,07/13/2023
07/05/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.407,122.84,,,,-50,1154.92,07/06/2023
06/27/2023,"YOU SOLD TATTOOED CHEF INC COM CL A (TTCFQ) (Cash)",TTCFQ,"TATTOOED CHEF INC COM CL A",Cash,-40,0.54,,,,21.78,1195.58,06/29/2023
06/27/2023,"YOU SOLD SEMLER SCIENTIFIC INC COM USD0.001 (SMLR) (Cash)",SMLR,"SEMLER SCIENTIFIC INC COM USD0.001",Cash,-3,25.95,,,,77.85,1173.80,06/29/2023
06/27/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 600 SMALL CAP ETF (SPSM) (Cash)",SPSM,"SPDR PORTFOLIO S&P 600 SMALL CAP ETF",Cash,2,38.24,,,,-76.48,1095.95,06/29/2023
06/27/2023,"YOU BOUGHT CROSS TRADE OLAPLEX HLDGS INC COM (OLPX) (Cash)",OLPX,"OLAPLEX HLDGS INC COM",Cash,120,3.56,,,,-426.6,1172.43,06/29/2023
06/14/2023,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,26,20.94,,,,-544.4,1557.23,06/16/2023
06/14/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,26,63.44,,,,-1649.32,2101.63,06/16/2023
06/14/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,10,63.44,,,,-634.35,3750.95,06/16/2023
06/06/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,12,64.82,,,,-777.84,4374.55,06/08/2023
06/05/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.424,117.87,,,,-50,5152.39,06/06/2023
05/04/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.448,111.61,,,,-50,5186.60,05/05/2023
04/04/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.442,113.18,,,,-50,4223.68,04/05/2023
03/21/2023,"YOU BOUGHT DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,15,20.59,,,,-308.85,4249.17,03/23/2023
03/21/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,5,98.18,,,,-490.9,4558.02,03/23/2023
03/09/2023,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,8,86,,,,-688,3548.92,03/13/2023
03/06/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.443,112.75,,,,-50,4236.92,03/07/2023
02/28/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,1,73.45,,,,-73.45,4273.57,03/02/2023
02/28/2023,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.5,73.45,,,,-36.73,4347.02,03/02/2023
02/27/2023,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,2,172,,,,-344,4383.75,03/01/2023
02/27/2023,"YOU BOUGHT DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,12,20.7,,,,-248.4,4727.75,03/01/2023
02/27/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,8,94,,,,-752,4976.15,03/01/2023
02/27/2023,"YOU BOUGHT ADOBE INC COM (ADBE) (Cash)",ADBE,"ADOBE INC COM",Cash,4,322,,,,-1288,5728.15,03/01/2023
02/07/2023,"YOU BOUGHT SEMLER SCIENTIFIC INC COM USD0.001 (SMLR) (Cash)",SMLR,"SEMLER SCIENTIFIC INC COM USD0.001",Cash,2,23,,,,-46,6949.65,02/09/2023
02/07/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,4,98.72,,,,-394.88,6995.65,02/09/2023
02/06/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.437,114.44,,,,-50,682.31,02/07/2023
01/19/2023,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,32.6,,,,-65.2,729.97,01/23/2023
01/19/2023,"YOU BOUGHT OLAPLEX HLDGS INC COM (OLPX) (Cash)",OLPX,"OLAPLEX HLDGS INC COM",Cash,5,5.92,,,,-29.58,795.17,01/23/2023
01/19/2023,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,4,14.27,,,,-57.07,824.75,01/23/2023
01/19/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,1,93.98,,,,-93.98,881.82,01/23/2023
01/19/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.5,93.98,,,,-46.99,975.80,01/23/2023
01/19/2023,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,92.99,,,,-92.99,1022.79,01/23/2023
01/11/2023,"YOU BOUGHT FIRST TR EXCHANGE TRADED FD DOW JONE... (FDN) (Cash)",FDN,"FIRST TR EXCHANGE TRADED FD DOW JONES I",Cash,0.5,129.84,,,,-64.92,1115.78,01/13/2023
01/11/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.5,94.96,,,,-47.48,1180.70,01/13/2023
01/11/2023,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.5,91.33,,,,-45.67,1228.18,01/13/2023
01/04/2023,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.47,106.45,,,,-50,773.85,01/05/2023
12/22/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,4,23.87,,,,-95.48,811.36,12/27/2022
12/22/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,1,66.75,,,,-66.75,906.84,12/27/2022
12/22/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.5,66.76,,,,-33.38,973.59,12/27/2022
12/22/2022,"YOU BOUGHT OLAPLEX HLDGS INC COM (OLPX) (Cash)",OLPX,"OLAPLEX HLDGS INC COM",Cash,20,4.8,,,,-95.93,1006.97,12/27/2022
12/22/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,1,115.23,,,,-115.23,1102.90,12/27/2022
12/22/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,1,82.6,,,,-82.6,1218.13,12/27/2022
12/22/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.5,82.61,,,,-41.3,1300.73,12/27/2022
12/22/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,86.66,,,,-86.66,1342.03,12/27/2022
12/14/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,28.72,,,,-57.44,928.69,12/16/2022
12/14/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,1,72.42,,,,-72.42,986.13,12/16/2022
12/14/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.5,91.11,,,,-45.56,1058.55,12/16/2022
12/05/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,29.45,,,,-58.89,599.87,12/07/2022
12/05/2022,"YOU BOUGHT SEMLER SCIENTIFIC INC COM USD0.001 (SMLR) (Cash)",SMLR,"SEMLER SCIENTIFIC INC COM USD0.001",Cash,1,31.01,,,,-31.01,658.76,12/07/2022
12/05/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.5,73.21,,,,-36.6,689.77,12/07/2022
12/05/2022,"YOU BOUGHT OLAPLEX HLDGS INC COM (OLPX) (Cash)",OLPX,"OLAPLEX HLDGS INC COM",Cash,5,5.86,,,,-29.3,726.37,12/07/2022
12/05/2022,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.447,111.87,,,,-50,755.67,12/06/2022
12/05/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,1,91.24,,,,-91.24,805.67,12/07/2022
11/04/2022,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.473,105.64,,,,-50,95.86,11/07/2022
10/31/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,1,92.79,,,,-92.79,144.64,11/02/2022
10/26/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,2,129.69,,,,-259.38,237.43,10/28/2022
10/26/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,95.01,,,,-95.01,496.81,10/28/2022
